"","X","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","rawdat","X170410_Blk_FilterBlk_A","X170410_Blk_FilterBlk_B","X170410_Poo_April11AqExtractsFull_1","X170410_Poo_April11AqExtractsFull_2","X170410_Poo_April11AqExtractsFull_3","X170410_Poo_April11AqExtractsHalf_1","X170410_Poo_April11AqExtractsHalf_2","X170410_Poo_April11AqExtractsHalf_3","X170410_Smp_KM1513.125m_A","X170410_Smp_KM1513.125m_B","X170410_Smp_KM1513.125m_C","X170410_Smp_KM1513.15m_A","X170410_Smp_KM1513.15m_B","X170410_Smp_KM1513.15m_C","X170410_Smp_KM1513.45m_A","X170410_Smp_KM1513.45m_B","X170410_Smp_KM1513.45m_C","X170410_Smp_KM1513.75m_A","X170410_Smp_KM1513.75m_B","X170410_Smp_KM1513.75m_C","MassFeature","groupname","RT","Fraction","AveBlank","AveSmp","AvePoo"
"2147",23976,714.064317043146,714.064078411253,714.064747177499,554.815185546875,536.997741699219,568.848266601562,21,17,0,0,36366683.8004021,29547412.0957894,13233719.8998959,27034738.7905284,15800241.0375336,37689987.9112851,24037276.1323657,34725521.7169709,9269707.08503119,24128781.8953125,56046221.155583,27118296.3227917,13901579.5996443,23139629.0452187,39815747.922587,16437222.942319,13261718.4094737,14657008.2714706,"I714.0643R9.25","M714T555",9.24691975911458,"HILICPos",0,24711559.2082307,26612130.5892391
"2148",23977,714.064224767892,714.063787888691,714.064787165649,523.885192871094,516.457,535.8896484375,12,11,0,0,14110575.7549504,9039429.33646665,8619160.83196875,8100546.91186074,8325680.54764986,7158063.62913847,11114635.8832812,6727703.08431092,8585917.41185627,12174069.8954898,10666550.4360553,6484706.9921384,12748536.9691292,14666961.0721563,10717121.910181,7479880.82500003,6107907.99787501,18419213.5655901,"I714.0642R8.73","M714T524",8.7314198811849,"HILICPos",0,10491100.5035886,9225576.16867248
"2149",23978,714.0645888685,714.064059714689,714.065028688822,586.8251953125,569.748046875,613.06884765625,19,12,0,0,29225395.829175,26711422.3517001,20561158.6725417,31442610.2202764,22020885.88049,30541548.5310672,55102115.8344361,28030436.3145775,24048214.3966901,29529332.359174,34002858.6869028,30733664.3939633,34218056.5254245,35946059.9350022,30508281.2770182,26259505.7078026,38287356.3549395,49006618.2666628,"I714.0646R9.78","M714T587",9.780419921875,"HILICPos",0,34639375.0043828,26750503.5808751
"2150",23979,714.064545219019,714.064064926635,714.065251048255,502.095458984375,496.835235595703,509.812286376953,8,8,1001879.09757683,887035.632505641,5503568.5255314,2328198.9993213,7737898.55434061,1630213.16436011,1196975.28833486,1690183.2327451,6176332.47271965,1741596.67151382,4408425.20242871,9306895.69712752,3131793.83094274,1604081.20262354,5445712.0454951,4652511.69775373,3128907.27870074,1646760.00163973,1761998.17775907,5154068.60806394,"I714.0645R8.37","M714T502",8.36825764973958,"HILICPos",944457.365041235,4013256.90723069,3347839.6274389
"2151",23996,715.063508108919,715.063132626458,715.063894718414,579.899475097656,566.479675292969,596.078918457031,16,11,0,0,231046073.659799,167138232.052368,176594331.040192,168190190.618965,180391516.453449,163897460.234216,166389611.826429,239767404.560209,191291008.266947,236624483.282948,183652320.424973,169773052.091099,173152183.115428,168101399.330155,140170524.330501,683396440.74552,316816654.221929,165805889.033529,"I715.0635R9.66","M715T580",9.6649912516276,"HILICPos",0,236245080.935806,181209634.009831
"2152",23997,715.063701978437,715.063352719175,715.064042435279,549.390014648438,533.387573242188,566.144836425781,23,17,0,0,283021475.289621,474124758.211725,125160667.308858,419992911.939377,85201800.9340002,88671052.7551787,489919646.540825,145777728.316687,111766966.05825,602219778.954727,171795550.998334,128362419.2608,113625170.960454,152012005.197066,374986411.738519,181909783.953674,185122747.236743,190174234.672228,"I715.0637R9.16","M715T549",9.15650024414063,"HILICPos",0,237306036.990692,246028777.739793
"2153",23998,715.063682144964,715.063409530768,715.06419479341,523.689056396484,514.558,529.611267089844,8,7,6404838.35856438,7737053.87760721,92691927.6273682,150060373.688212,183558737.321666,128483325.421011,81209037.0389206,121807902.999192,204048992.012253,260456986.96689,104956789.220334,198259619.157172,174571603.024762,164323414.440139,260889077.040889,135391757.19825,174263614.881861,132109532.487807,129442291.162177,212858018.133847,"I715.0637R8.73","M715T524",8.72815093994141,"HILICPos",7070946.11808579,179297641.310532,126301884.016062
"2154",23999,715.064099272133,715.063822239652,715.064659912298,502.406145751953,492.928649902344,508.639099121094,8,7,12383938.1211061,12479761.4528178,41395057.0344579,32799700.2077968,83885738.6202271,23892338.3947948,16746294.117041,24654360.4340227,63726595.6077175,45931135.9162226,48634505.1744555,56099630.4179745,48948014.5723683,38291846.8762024,66478578.8463554,44085890.6328333,40388448.1843858,24198546.0982578,26069150.8035681,65330047.1428957,"I715.0641R8.37","M715T502",8.37343576253255,"HILICPos",12431849.786962,47348532.5227697,37228914.8013901
"2155",24011,716.024461967068,716.024241607677,716.024821042188,540.759155273438,530.788513183594,554.806518554688,7,6,70436.8803765279,101589.757238552,15125294.617503,2505288.45553124,17963969.5912189,23175476.6537801,2537756.34158148,12531035.2111078,12426060.2723664,13412401.6403225,13726108.060497,13900235.813162,7606665.89210157,15123488.5228657,15270177.2458941,15746577.5395805,15547872.4508882,18093696.274082,14246567.274447,12767079.1753311,"I716.0245R9.01","M716T541",9.01265258789062,"HILICPos",86013.31880754,13988910.8467948,12306470.1451204
"2156",24014,716.061090621626,716.060659479914,716.061591194529,570.459716796875,560.356384277344,579.761962890625,15,13,0,0,18623780.1946279,13572997.7518254,13602504.2664276,12819955.2776171,10955822.7385365,12514417.5482084,16928955.0262854,10994386.355625,15936322.7095909,17900526.2328446,12417215.7603001,12304002.9656471,14004137.183375,15723507.9340208,17323912.9228646,14215110.344223,12587078.17675,12156118.7894479,"I716.0611R9.51","M716T570_2",9.50766194661458,"HILICPos",0,14374272.8667479,13681579.6295405
"2157",24015,716.061189242613,716.060894571192,716.061581024354,547.096038818359,537.759765625,557.311,14,12,0,0,32815140.6670997,18001192.2526673,13204799.4724856,8790689.22229166,8685367.82143364,11718578.7937372,21600656.5203032,8881228.89240232,11518382.1658242,49526594.3516974,11273194.9769265,7415210.86508701,13493852.8003125,8601866.87110714,12757361.1311493,10449842.0962572,10058810.4393168,10961294.6749844,"I716.0612R9.12","M716T547",9.11826731363932,"HILICPos",0,14711524.6487807,15535961.3716192
"2158",24016,716.061106464405,716.060731038689,716.061816884033,527.108123779297,518.357055664062,533.442260742188,12,12,0,0,8739138.54165971,6400326.72270775,6811268.95081056,4404071.86190383,3720588.52932694,4786934.45236391,7918351.24209253,13016396.3548112,9982280.07556622,7712896.3930657,4905121.77465849,7478816.31292435,10262865.0683045,8801440.62273348,6055931.14560002,5430793.5931362,14510819.9030382,7857177.40783553,"I716.0611R8.79","M716T527",8.78513539632161,"HILICPos",0,8661074.15781387,5810388.17646212
"2159",24017,716.061053427743,716.060731465915,716.061438587792,598.908874511719,587.056457519531,622.22,17,10,0,0,17504644.1033878,12461497.5011607,14452105.5490777,15849367.2736386,12659551.4194107,16806726.0243094,21018462.3568511,21975381.1151166,13867364.5000386,13432499.1649039,16044560.3610854,14939308.7223439,43798258.7338188,18482553.455375,21080825.2528125,47537515.7492144,19183283.409554,13547512.5895114,"I716.0611R9.98","M716T599",9.98181457519531,"HILICPos",0,22075627.1175521,14955648.6451642
"2160",24018,716.061412490146,716.060711916733,716.06252974961,505.451889038086,495.885437011719,511.038146972656,8,7,776038.696248046,693382.949633882,3923823.77847892,1893011.20297873,4407316.95499218,1547011.92600052,1216039.8093025,1499533.02733684,3268715.8370314,2657077.24956146,3157338.2606053,3349242.02160645,2950107.81885058,3950009.48295724,3596102.01840415,3536282.62696154,1744991.85058594,1566987.35643234,1571610.15105931,3667387.19056369,"I716.0614R8.42","M716T505",8.42419815063477,"HILICPos",734710.822940964,2917987.65538495,2414456.11651495
"2161",24033,717.060828879693,717.060465145805,717.061288577293,552.967041015625,537.930053710938,566.144836425781,21,18,6539672.19552025,6571942.23104551,215345508.753588,91843846.4196942,240998951.63458,246025325.333726,61659208.069393,260748880.22456,62687739.2332269,79446341.7220835,64489480.728375,356552980.133216,379494397.614301,221132518.474274,97479348.9060002,87486409.112733,214654657.220537,200234133.813368,168503951.831134,179347236.067632,"I717.0608R9.22","M717T553",9.21611735026042,"HILICPos",6555807.21328288,175959099.571407,186103620.07259
"2162",24034,717.060694331028,717.06043006759,717.061023416234,576.234802246094,566.479675292969,594.112609863281,15,10,0,0,131072313.2121,110768792.508716,198028009.603106,117623548.408571,128006826.54212,119503496.202438,87420495.9593081,114715352.635632,115054825.27635,142977677.373034,133531177.127729,124112815.697963,97298641.2381425,75989173.3264616,67444084.3248001,317776327.502187,92022396.3311663,122304658.951721,"I717.0607R9.6","M717T576",9.60391337076823,"HILICPos",0,124220635.478708,134167164.412842
"2163",24035,717.060813996549,717.06050607497,717.061392719027,525.166809082031,515.48,530.541870117188,9,8,159995.923147297,757062.285820484,100988114.231351,74524570.3964518,79543474.6740928,61421750.3097895,52272935.5338901,57670067.2373486,89948421.5549231,91185643.2091275,59751385.7766251,88041986.6032667,77140599.1806087,73219081.4028107,96145083.6445312,63834363.517317,78061732.2458595,59752219.1495338,62487658.6276521,121159436.651419,"I717.0608R8.75","M717T525",8.75278015136719,"HILICPos",458529.104483891,80060634.2969729,71070152.0638206
"2164",24037,717.061444839645,717.060639154345,717.061655869705,501.507629394531,489.219604492188,503.80126953125,5,5,7141394.92737566,7283438.38965006,35368113.9733501,12753946.1509848,26617896.1167333,7840434.27913141,5801931.59933986,9385300.79613752,30533814.1082083,20268473.9183453,28086379.9542187,27945213.2699816,18944410.5015922,16268801.0324572,14059760.042389,28121520.7267037,17802518.847579,7941703.40143219,10204420.3009172,21771011.7484813,"I717.0614R8.36","M717T502",8.35846048990885,"HILICPos",7212416.65851286,20162335.6543588,16294603.8192795
"2165",24041,717.466728766521,717.466174468091,717.467603634237,163.775833129883,162.908447265625,163.826431274414,5,5,0,0,138603.19362207,80325.1921220303,82408.7605504274,9320.86170937121,35928.0991205096,9552.25816294849,527928.461601005,382758.793975964,189299.199574598,0,43722.4657999724,0,26173.6905092239,0,0,196460.305081251,89705.3566987544,301640.099110157,"I717.4667R2.73","M717T164",2.72959721883138,"HILICPos",0,146474.031029244,59356.3942145595
"2166",24049,718.021408132916,718.020887748605,718.021674221763,537.112030029297,517.436584472656,565.213073730469,20,17,1329940.79617027,1337747.54011812,33092441.6493938,26403099.2199785,11213618.7906172,9300040.28237435,19845792.2364618,2139400.95601804,14629216.3250264,28673237.5088522,12663689.728732,8852476.98306995,5593744.06616949,12767554.6089416,19789701.8151042,11638844.7754932,33915424.0252789,23090820.011224,20542225.8927313,17540755.9425166,"I718.0214R8.95","M718T537",8.95186716715495,"HILICPos",1333844.16814419,17474807.6402617,16999065.5224739
"2167",24051,718.021576139148,718.020826373344,718.021869395395,508.282089233398,506.178039550781,513.631,6,6,1407551.66580879,1415377.20900298,4995722.53366148,2898770.03038248,4609340.84125189,2727880.65866428,2243472.48677705,1411161.95293963,4049544.93580731,3942151.72437848,4466983.016928,5229734.08476075,3818844.81984942,3571805.74752856,5034899.02367783,4844818.1980754,4086983.72732268,3153351.71677017,3022141.36542906,4199247.19112073,"I718.0216R8.47","M718T508",8.47136815388997,"HILICPos",1411464.43740588,4118375.46263737,3147724.7506128
"2168",24055,718.058458474837,718.057999651386,718.058888362174,549.089050292969,537.759765625,563.24951171875,22,16,0,0,21425996.1193402,7073627.06317278,4565273.43029061,15875436.7005045,2559201.61075962,5703036.25718437,3938831.59990384,9087754.12459016,5306834.78250002,8821586.75054642,21317186.8362386,6709228.92132291,5350110.48804911,5991360.98100181,13552389.6159878,8741539.515241,5801260.20735937,8059631.56235127,"I718.0585R9.15","M718T549",9.15148417154948,"HILICPos",0,8556476.28209103,9533761.86354201
"2169",24057,718.058321969346,718.057785641556,718.058902901824,583.106964111328,566.479675292969,608.226257324219,22,13,0,0,10232286.9586071,4860085.77400222,4968220.35801203,5014332.2396029,5112396.06127664,6584894.98025493,5777163.63480135,8847712.81845834,5013510.93226536,5880413.23851013,5024791.51050822,9199454.56056848,6331164.73874791,5901752.94753965,6057655.85135209,6024942.76650835,5782004.00717504,1546487.80088541,"I718.0583R9.72","M718T583",9.71844940185547,"HILICPos",0,5948921.23394336,6128702.72862597
"2170",24058,718.05867146313,718.058232514638,718.059475903358,502.398620605469,493.929595947266,509.917297363281,9,9,394568.768681518,376878.341479595,1944322.33171016,803906.770511552,2914667.07914425,586163.687593699,455627.087154814,2059552.65701179,1892203.31067419,1240168.17163695,1596594.69124981,1624927.88334186,1244690.43492159,942304.283503417,1178288.01853646,1307108.85578148,1104470.1545839,585367.992269799,656410.020104084,2389915.64685342,"I718.0587R8.37","M718T502",8.37331034342448,"HILICPos",385723.555080556,1313537.45528808,1460706.60218771
"2171",24059,718.058509532619,718.05793119287,718.059037570766,524.584899902344,514.558,532.256469726562,9,8,0,5418.28877788782,4328888.19505649,3312831.1557107,3717807.01582273,3003908.6225197,3462448.37273057,2721269.9253681,4288269.58153455,3373144.59351301,3632049.38383854,4418293.5169481,3679614.86856778,3590623.52423438,3093343.34258335,3979822.71085353,3654117.41863346,2974554.94012995,3459791.35148727,3948320.98161459,"I718.0585R8.74","M718T525",8.74308166503906,"HILICPos",2709.14438894391,3674328.85116154,3424525.54786805
"2172",24071,719.057966179332,719.057564784242,719.058419169555,551.161193847656,536.997741699219,572.644226074219,25,18,0,0,95455114.4279062,131391461.22619,32099534.7750001,104723631.670601,98801837.0069948,20681293.1302788,63260406.7024999,31910733.8713824,25720023.0803751,150538827.011863,73724957.899721,31510673.6355333,51880929.5532897,35152730.7864687,47218680.5457633,30279188.8343087,23154920.8093864,73178047.4672159,"I719.058R9.19","M719T551",9.18601989746094,"HILICPos",0,53127510.0164839,80525478.7061618
"2173",24072,719.058049406118,719.057514602276,719.058544663916,522.466369628906,511.974670410156,531.204711914062,12,12,183591.501077479,653863.604880542,39788381.1254567,27516978.2004776,37251357.0613261,23999092.1729662,19294535.7933277,15678831.2345391,24677696.7940174,17916147.9017862,27126991.5949659,34927223.8231916,30238926.6505869,14956044.0336111,63063564.2835942,53567261.7905081,23456161.3166719,17782449.1092324,25675916.4785781,51141666.5097139,"I719.058R8.71","M719T522",8.70777282714844,"HILICPos",418727.552979011,32044170.8572048,27254862.5980156
"2174",24073,719.057748256746,719.057588084058,719.058236456372,587.634216308594,585.444213867188,595.109741210938,7,7,0,0,50361365.2941406,39434163.4781647,39957395.3570272,43162363.2270304,9976485.86666651,40775916.8149763,52535391.0585936,14334141.6586502,38818814.6108998,44657204.747018,43197649.4807739,40968972.8363281,45441623.8378296,42970353.4368002,44936999.7674,100564777.08025,37776877.7248216,40494787.644635,"I719.0577R9.79","M719T588",9.79390360514323,"HILICPos",0,45558132.8236667,37277948.3396676
"2175",24074,719.058096950538,719.05805720656,719.058714873878,501.507629394531,494.111175537109,504.802612304688,5,5,3185129.79862789,3067539.18355371,15267433.7691422,6380326.09354621,6372469.41645314,4308337.10953817,3022597.51380925,4950699.06963303,13178800.8746312,9248888.97772842,11609690.6891089,11959004.1557636,9232483.11424205,5008254.74815277,13555923.5344159,12804058.8665921,7953074.5428127,4105277.57663582,5072598.91663279,13290343.5741405,"I719.0581R8.36","M719T502",8.35846048990885,"HILICPos",3126334.4910908,9751533.2975714,6716977.16202033
"2176",24082,720.018561346663,720.017821527004,720.018973499567,546.159372314453,531.079284667969,571.576354980469,14,12,988160.1199826,1008728.77225669,19424462.3033635,22429061.281125,22312762.5617995,15460965.9930976,9100257.90240423,20631446.406908,23284301.2773737,21814663.6637802,22300947.6915768,6295967.74796668,23429474.1046091,23837322.8387195,27308242.6336771,28941552.1398741,11845040.3859005,11695328.3697967,26049324.8328857,15025129.6074541,"I720.0186R9.1","M720T546",9.10265620524089,"HILICPos",998444.446119645,20152274.6078012,18226492.7414496
"2177",24085,720.018382161263,720.017781541564,720.019150263221,518.370513916016,517.436584472656,521.266052246094,4,4,764936.945513007,873899.347314164,5857656.97243792,4319449.67118707,4953641.68291248,4263623.74451459,3889857.61782898,3823531.33386181,4948185.54123267,3213982.86697696,16047167.7502474,5011206.65192218,4998297.91121987,5174507.17025706,5706263.24319939,6034838.87732344,5851744.38062744,3002495.40922094,4551389.53794014,4185945.65702886,"I720.0184R8.64","M720T518",8.63950856526693,"HILICPos",819418.146413586,5727168.74976636,4517960.17045714
"2178",24090,720.055293642671,720.054821284175,720.055776011607,563.831939697266,555.571166992188,577.2158203125,16,10,0,0,1598781.35720067,2062622.87189707,1762634.76045432,2340661.48244445,1437215.35875,1267719.69106436,1953161.72658482,2101583.02107628,1453473.72042114,1932858.76162351,2114973.48771763,1556297.59282112,1737248.56960058,1650500.02095881,553984.623124987,4559307.07676846,459515.808984375,1348913.70850095,"I720.0553R9.4","M720T564",9.39719899495443,"HILICPos",0,1785151.50984856,1744939.25363515
"2179",24091,720.055382176678,720.055002387239,720.055821547959,547.127811035156,535.106323242188,552.92578125,12,11,0,0,5064872.66516875,2210966.44257954,1906444.2160791,1519522.95902864,1261891.02791992,2023743.59120793,2804627.85752853,1890748.02966147,3935910.20575101,2653739.03445859,2170180.59525131,2303190.66071109,1680593.96239582,6705499.9675089,2445458.7618473,2195292.24276292,2090296.00405123,3463607.70062369,"I720.0554R9.12","M720T547",9.11879685058594,"HILICPos",0,2861595.41854599,2331240.15033065
