"","Compound.Name","type","SampID","Normer","m","sd","rsd","Poo.Picked.IS","PooPlus.IS"
"2917","GMP","Smp","32ppt4C","15N AMP.Norm.Area",860998.165225666,183269.420426514,0.212856923311188,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2918","GMP","Smp","32ppt4C","15N GMP.Norm.Area",761044.579520064,130571.182986684,0.171568376545071,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2919","GMP","Smp","32ppt4C","D-Methionine.Norm.Area",669768.815914096,75593.3888358356,0.112864897617943,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2920","GMP","Smp","32ppt4C","d3-Cysteic Acid.Norm.Area",853990.049397377,138725.482423587,0.162443909646815,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2921","GMP","Smp","32ppt4C","d4 Succinic Acid.Norm.Area",773896.872546935,152723.715560597,0.197343755968383,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2922","GMP","Smp","32ppt4C","d4 Taurine.Norm.Area",803639.222548189,39143.1933300687,0.0487074202351063,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2923","GMP","Smp","32ppt4C","Heavy Alanine.Norm.Area",844093.112509448,71617.402106692,0.0848453814458655,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2924","GMP","Smp","32ppt4C","Heavy Histidine.Norm.Area",1055991.36599391,136079.607477163,0.128864318269386,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2925","GMP","Smp","32ppt4C","Heavy Isoleucine.Norm.Area",750471.684656157,40993.57365416,0.0546237446292754,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2926","GMP","Smp","32ppt4C","Heavy Proline.Norm.Area",675945.974033588,25490.1920603897,0.0377103985223574,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2927","GMP","Smp","32ppt4C","Heavy Valine.Norm.Area",670230.729590691,23725.0954519038,0.0353983999903923,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2928","GMP","Smp","32ppt4C","inj.vol.Norm.Area",859285.666666667,56418.0590443639,0.0656569302071805,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2929","GMP","Smp","40ppt-1C","13C-Isethionic Acid.Norm.Area",1025419.54405675,245805.979195961,0.239712594343099,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2930","GMP","Smp","40ppt-1C","13C-Sulfoacetic Acid.Norm.Area",1303306.28432082,179160.73153101,0.137466329815462,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2931","GMP","Smp","40ppt-1C","13C-Sulfolactic Acid.Norm.Area",1101674.09560607,280409.954083981,0.254530768402717,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2932","GMP","Smp","40ppt-1C","13C Acetyl CoA.Norm.Area",969795.300392531,132102.55170501,0.136216943566896,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2933","GMP","Smp","40ppt-1C","15N AMP.Norm.Area",1005821.14440809,194476.922515217,0.193351396116915,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2934","GMP","Smp","40ppt-1C","15N GMP.Norm.Area",1032493.37835331,152567.045114205,0.147765640257693,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2935","GMP","Smp","40ppt-1C","D-Methionine.Norm.Area",1052510.43449397,197618.032568486,0.187758739573444,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2936","GMP","Smp","40ppt-1C","d3-Cysteic Acid.Norm.Area",938689.082459592,277881.380647647,0.296031333313829,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2937","GMP","Smp","40ppt-1C","d4 Succinic Acid.Norm.Area",972908.796298295,205303.737631386,0.21102053801191,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2938","GMP","Smp","40ppt-1C","d4 Taurine.Norm.Area",966337.914700709,193355.187733838,0.200090656479854,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2939","GMP","Smp","40ppt-1C","Heavy Alanine.Norm.Area",967530.607648859,168612.73434428,0.1742712147929,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2940","GMP","Smp","40ppt-1C","Heavy Histidine.Norm.Area",938027.120021314,108523.756389539,0.115693623428577,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2941","GMP","Smp","40ppt-1C","Heavy Isoleucine.Norm.Area",847389.190731464,156714.306068887,0.184937815802927,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2942","GMP","Smp","40ppt-1C","Heavy Proline.Norm.Area",1389842.49623688,274574.898589208,0.197558284001708,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2943","GMP","Smp","40ppt-1C","Heavy Valine.Norm.Area",1128815.22440302,194859.287754195,0.172622838124146,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2944","GMP","Smp","40ppt-1C","inj.vol.Norm.Area",1069781.33333333,186236.046119792,0.174087956404604,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2945","GMP","Smp","40ppt4C","13C-Isethionic Acid.Norm.Area",356265.041241245,73197.4487629385,0.205457848201763,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2946","GMP","Smp","40ppt4C","13C-Sulfoacetic Acid.Norm.Area",467587.066142211,131527.22252743,0.281289265788691,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2947","GMP","Smp","40ppt4C","13C-Sulfolactic Acid.Norm.Area",306011.407501869,65265.3997122947,0.21327766910747,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2948","GMP","Smp","40ppt4C","13C Acetyl CoA.Norm.Area",343409.448388507,60938.1456066209,0.177450404735749,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2949","GMP","Smp","40ppt4C","15N AMP.Norm.Area",353424.695296201,81353.9424992855,0.230187487128209,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2950","GMP","Smp","40ppt4C","15N GMP.Norm.Area",362171.012341648,79830.4603710235,0.220422004110359,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2951","GMP","Smp","40ppt4C","D-Methionine.Norm.Area",392380.448299452,81148.5095025778,0.206810787474935,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2952","GMP","Smp","40ppt4C","d3-Cysteic Acid.Norm.Area",381981.619798061,64483.1692977439,0.168812230629929,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2953","GMP","Smp","40ppt4C","d4 Succinic Acid.Norm.Area",348200.590326924,46869.3349886363,0.134604409902438,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2954","GMP","Smp","40ppt4C","d4 Taurine.Norm.Area",335933.369921609,75050.4655983602,0.223408783759331,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2955","GMP","Smp","40ppt4C","Heavy Alanine.Norm.Area",335390.118323856,45881.9388935295,0.136801701620873,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2956","GMP","Smp","40ppt4C","Heavy Histidine.Norm.Area",410565.855352921,106934.756602151,0.260457013675017,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2957","GMP","Smp","40ppt4C","Heavy Isoleucine.Norm.Area",456026.751407275,86470.4133845609,0.189616975578116,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2958","GMP","Smp","40ppt4C","Heavy Proline.Norm.Area",337041.491722715,48602.6402255219,0.144203729864534,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2959","GMP","Smp","40ppt4C","Heavy Valine.Norm.Area",322052.247271634,39108.8783171277,0.121436439734393,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2960","GMP","Smp","40ppt4C","inj.vol.Norm.Area",369535.333333333,58876.3246333646,0.159325291311876,"d4 Taurine.Norm.Area","15N GMP.Norm.Area"
"2961","Guanine","Poo","April10AqExtracts","13C-Isethionic Acid.Norm.Area",398936.052191371,97858.9670770933,0.245299883376171,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2962","Guanine","Poo","April10AqExtracts","13C-Sulfoacetic Acid.Norm.Area",332470.628734051,68077.7816049926,0.20476329552542,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2963","Guanine","Poo","April10AqExtracts","13C-Sulfolactic Acid.Norm.Area",432556.304874851,163676.257806849,0.378392953616072,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2964","Guanine","Poo","April10AqExtracts","13C Acetyl CoA.Norm.Area",380383.822736781,95571.2693041807,0.251249563182171,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2965","Guanine","Poo","April10AqExtracts","15N AMP.Norm.Area",400729.911195596,90618.6986832738,0.226134102175974,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2966","Guanine","Poo","April10AqExtracts","15N GMP.Norm.Area",388352.47885836,81334.4147261901,0.20943451929363,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2967","Guanine","Poo","April10AqExtracts","D-Methionine.Norm.Area",433061.472378299,139097.314873123,0.321195312317266,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2968","Guanine","Poo","April10AqExtracts","d3-Cysteic Acid.Norm.Area",409684.081734535,120359.553560313,0.293786258550077,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2969","Guanine","Poo","April10AqExtracts","d4 Succinic Acid.Norm.Area",396146.664671112,81422.1858410374,0.205535457199003,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2970","Guanine","Poo","April10AqExtracts","d4 Taurine.Norm.Area",364357.866691507,71481.5472481879,0.196184997725628,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2971","Guanine","Poo","April10AqExtracts","Heavy Alanine.Norm.Area",387650.733394635,98948.129365989,0.25525072144068,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2972","Guanine","Poo","April10AqExtracts","Heavy Histidine.Norm.Area",369810.254202608,40184.293046666,0.108661922134399,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2973","Guanine","Poo","April10AqExtracts","Heavy Isoleucine.Norm.Area",401382.281272546,116595.490576579,0.290484896859233,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2974","Guanine","Poo","April10AqExtracts","Heavy Proline.Norm.Area",337257.239390212,64556.6602575899,0.191416677591009,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2975","Guanine","Poo","April10AqExtracts","Heavy Valine.Norm.Area",407368.872220079,103244.510332406,0.253442315731548,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2976","Guanine","Poo","April10AqExtracts","inj.vol.Norm.Area",449520.833333333,125802.040225772,0.279858086427077,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2977","Guanine","Smp","32ppt-1C","13C-Isethionic Acid.Norm.Area",389577.45339946,192399.423912723,0.493866937713776,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2978","Guanine","Smp","32ppt-1C","13C-Sulfoacetic Acid.Norm.Area",395305.442855675,134560.714100971,0.340396816013733,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2979","Guanine","Smp","32ppt-1C","13C-Sulfolactic Acid.Norm.Area",532336.888746169,251886.543954688,0.473171311775828,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2980","Guanine","Smp","32ppt-1C","13C Acetyl CoA.Norm.Area",420931.987632738,211562.83037827,0.502605733453685,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2981","Guanine","Smp","32ppt-1C","15N AMP.Norm.Area",373658.775480063,176059.373424435,0.471176873066182,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2982","Guanine","Smp","32ppt-1C","15N GMP.Norm.Area",391801.097488623,164507.658209526,0.419875440022989,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2983","Guanine","Smp","32ppt-1C","D-Methionine.Norm.Area",419927.784970874,217125.46285638,0.517054290350041,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2984","Guanine","Smp","32ppt-1C","d3-Cysteic Acid.Norm.Area",389206.95885338,184117.847510375,0.473058981403606,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2985","Guanine","Smp","32ppt-1C","d4 Succinic Acid.Norm.Area",432615.347605221,217817.938521431,0.503491010495076,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2986","Guanine","Smp","32ppt-1C","d4 Taurine.Norm.Area",477988.122762724,233988.90311303,0.489528697409043,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2987","Guanine","Smp","32ppt-1C","Heavy Alanine.Norm.Area",424804.381425491,206171.325542427,0.485332389582682,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2988","Guanine","Smp","32ppt-1C","Heavy Histidine.Norm.Area",319912.510043465,149959.187858421,0.468750621343462,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2989","Guanine","Smp","32ppt-1C","Heavy Isoleucine.Norm.Area",436274.199006132,227923.830611095,0.522432523239567,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2990","Guanine","Smp","32ppt-1C","Heavy Proline.Norm.Area",457564.0769586,227426.898735701,0.497038360719647,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2991","Guanine","Smp","32ppt-1C","Heavy Valine.Norm.Area",452876.848694285,224474.35493069,0.495663126913829,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2992","Guanine","Smp","32ppt-1C","inj.vol.Norm.Area",454816.333333333,220942.619212169,0.48578426722912,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2993","Guanine","Smp","32ppt4C","13C-Isethionic Acid.Norm.Area",227082.437308637,86902.1645684176,0.382689941143732,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2994","Guanine","Smp","32ppt4C","13C-Sulfoacetic Acid.Norm.Area",194199.748000501,111699.374672481,0.575177752919602,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2995","Guanine","Smp","32ppt4C","13C-Sulfolactic Acid.Norm.Area",179591.978479774,65300.9113112377,0.363607060092565,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2996","Guanine","Smp","32ppt4C","13C Acetyl CoA.Norm.Area",260274.699551286,144120.258976343,0.5537236589834,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2997","Guanine","Smp","32ppt4C","15N AMP.Norm.Area",244913.697908189,123581.333136913,0.504591348676792,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2998","Guanine","Smp","32ppt4C","15N GMP.Norm.Area",218975.846775503,106627.71834699,0.486938262448212,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"2999","Guanine","Smp","32ppt4C","D-Methionine.Norm.Area",188615.024716218,79973.0780357229,0.424001630602053,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3000","Guanine","Smp","32ppt4C","d3-Cysteic Acid.Norm.Area",244948.645496622,117350.390689773,0.479081606888864,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3001","Guanine","Smp","32ppt4C","d4 Succinic Acid.Norm.Area",220243.409480961,108928.828849219,0.494583829345575,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3002","Guanine","Smp","32ppt4C","d4 Taurine.Norm.Area",223210.348858758,80178.4769182391,0.359205911948886,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3003","Guanine","Smp","32ppt4C","Heavy Alanine.Norm.Area",236577.608517864,94513.8186622322,0.399504497717905,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3004","Guanine","Smp","32ppt4C","Heavy Histidine.Norm.Area",300059.564830919,134525.485027763,0.448329267902414,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3005","Guanine","Smp","32ppt4C","Heavy Isoleucine.Norm.Area",209203.039131049,77999.158538723,0.372839509706466,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3006","Guanine","Smp","32ppt4C","Heavy Proline.Norm.Area",189497.034009469,71711.9382287419,0.378433037770705,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3007","Guanine","Smp","32ppt4C","Heavy Valine.Norm.Area",187780.144104886,70917.8914608796,0.377664485235819,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3008","Guanine","Smp","32ppt4C","inj.vol.Norm.Area",239676,90724.1132720513,0.378528151638259,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3009","Guanine","Smp","40ppt-1C","13C-Isethionic Acid.Norm.Area",162172.342866949,113975.15784035,0.702802684017819,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3010","Guanine","Smp","40ppt-1C","13C-Sulfoacetic Acid.Norm.Area",217374.170393039,173127.617630408,0.79644981424137,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3011","Guanine","Smp","40ppt-1C","13C-Sulfolactic Acid.Norm.Area",170253.822526489,114447.191602043,0.67221510744193,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3012","Guanine","Smp","40ppt-1C","13C Acetyl CoA.Norm.Area",166064.922206303,137371.541980109,0.827215887347072,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3013","Guanine","Smp","40ppt-1C","15N AMP.Norm.Area",161918.996911785,119507.981795203,0.738072641719194,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3014","Guanine","Smp","40ppt-1C","15N GMP.Norm.Area",185013.508597809,163822.188433549,0.885460687033795,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3015","Guanine","Smp","40ppt-1C","D-Methionine.Norm.Area",183866.048695285,154616.069951456,0.840916912331629,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3016","Guanine","Smp","40ppt-1C","d3-Cysteic Acid.Norm.Area",146653.6577612,99009.9609816902,0.675127797650371,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3017","Guanine","Smp","40ppt-1C","d4 Succinic Acid.Norm.Area",160352.745203817,121870.508928889,0.760015107779944,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3018","Guanine","Smp","40ppt-1C","d4 Taurine.Norm.Area",161836.049446602,126671.299285962,0.782713738497168,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3019","Guanine","Smp","40ppt-1C","Heavy Alanine.Norm.Area",168444.298202238,141384.349631904,0.83935372785462,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3020","Guanine","Smp","40ppt-1C","Heavy Histidine.Norm.Area",156493.094267067,126404.432833576,0.80773169848541,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3021","Guanine","Smp","40ppt-1C","Heavy Isoleucine.Norm.Area",143383.50355429,114630.48713968,0.799467751157837,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3022","Guanine","Smp","40ppt-1C","Heavy Proline.Norm.Area",238853.300011211,195096.45387678,0.816804515020822,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3023","Guanine","Smp","40ppt-1C","Heavy Valine.Norm.Area",193746.412529546,159039.57343057,0.820864610364422,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3024","Guanine","Smp","40ppt-1C","inj.vol.Norm.Area",181338.666666667,145875.479880387,0.804436707084281,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3025","Guanine","Smp","40ppt4C","13C-Isethionic Acid.Norm.Area",325983.203880684,164964.830479869,0.506053160150696,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3026","Guanine","Smp","40ppt4C","13C-Sulfoacetic Acid.Norm.Area",407356.906376413,170155.958741359,0.417707312869587,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3027","Guanine","Smp","40ppt4C","13C-Sulfolactic Acid.Norm.Area",290150.6451504,166611.828692443,0.574225256697531,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3028","Guanine","Smp","40ppt4C","13C Acetyl CoA.Norm.Area",319715.784398916,173555.542517327,0.542843209457492,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3029","Guanine","Smp","40ppt4C","15N AMP.Norm.Area",319216.282077897,152596.610536594,0.478035172715147,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3030","Guanine","Smp","40ppt4C","15N GMP.Norm.Area",333522.00664548,172299.119044951,0.516604948434775,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3031","Guanine","Smp","40ppt4C","D-Methionine.Norm.Area",416876.567589692,334993.83075308,0.803580380374834,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3032","Guanine","Smp","40ppt4C","d3-Cysteic Acid.Norm.Area",355866.546197101,194293.802547445,0.545973777596484,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3033","Guanine","Smp","40ppt4C","d4 Succinic Acid.Norm.Area",335788.323220501,206747.278306422,0.615707170289713,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3034","Guanine","Smp","40ppt4C","d4 Taurine.Norm.Area",300947.150087397,141231.408206155,0.469289734643242,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3035","Guanine","Smp","40ppt4C","Heavy Alanine.Norm.Area",319224.345897484,188669.463527271,0.591024669490155,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3036","Guanine","Smp","40ppt4C","Heavy Histidine.Norm.Area",364747.724272446,161614.08703121,0.44308456578743,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3037","Guanine","Smp","40ppt4C","Heavy Isoleucine.Norm.Area",485167.139015402,393113.934151266,0.810264963428996,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3038","Guanine","Smp","40ppt4C","Heavy Proline.Norm.Area",325009.618229691,199594.444953783,0.614118579139173,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3039","Guanine","Smp","40ppt4C","Heavy Valine.Norm.Area",321734.73983235,221063.221089294,0.687097766329139,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3040","Guanine","Smp","40ppt4C","inj.vol.Norm.Area",350275.666666667,202877.078932868,0.579192613816171,"Heavy Histidine.Norm.Area","Heavy Histidine.Norm.Area"
"3041","Guanosine","Poo","April10AqExtracts","13C-Isethionic Acid.Norm.Area",525289.802357369,392531.389140224,0.747266342081346,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3042","Guanosine","Poo","April10AqExtracts","13C-Sulfoacetic Acid.Norm.Area",409592.257281275,247745.208118551,0.604858133215198,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3043","Guanosine","Poo","April10AqExtracts","13C-Sulfolactic Acid.Norm.Area",550989.093084649,368393.262111122,0.668603547211279,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3044","Guanosine","Poo","April10AqExtracts","13C Acetyl CoA.Norm.Area",494742.283837181,350563.307705311,0.708577615372534,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3045","Guanosine","Poo","April10AqExtracts","15N AMP.Norm.Area",523925.583567885,372730.520707334,0.711418820529957,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3046","Guanosine","Poo","April10AqExtracts","15N GMP.Norm.Area",484612.937187803,304798.461205354,0.628952382026969,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3047","Guanosine","Poo","April10AqExtracts","D-Methionine.Norm.Area",545748.824760998,383318.314326125,0.702371305140223,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3048","Guanosine","Poo","April10AqExtracts","d3-Cysteic Acid.Norm.Area",558621.031611018,452593.041044323,0.810196923196897,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3049","Guanosine","Poo","April10AqExtracts","d4 Succinic Acid.Norm.Area",509640.271918708,356516.513878453,0.699545411778841,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3050","Guanosine","Poo","April10AqExtracts","d4 Taurine.Norm.Area",442170.67060306,242272.543747854,0.547916358670799,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3051","Guanosine","Poo","April10AqExtracts","Heavy Alanine.Norm.Area",492719.266754812,329242.649978691,0.66821549753306,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3052","Guanosine","Poo","April10AqExtracts","Heavy Histidine.Norm.Area",472571.60766349,312187.620687829,0.660614424618867,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3053","Guanosine","Poo","April10AqExtracts","Heavy Isoleucine.Norm.Area",497675.951748001,333121.700834671,0.669354626569032,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3054","Guanosine","Poo","April10AqExtracts","Heavy Proline.Norm.Area",394098.081833214,202742.239722707,0.514446146958181,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3055","Guanosine","Poo","April10AqExtracts","Heavy Valine.Norm.Area",511382.781066451,327185.504902266,0.639805478432309,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3056","Guanosine","Poo","April10AqExtracts","inj.vol.Norm.Area",590196.166666667,424727.435287346,0.719637739577569,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3057","Guanosine","Smp","32ppt-1C","13C-Isethionic Acid.Norm.Area",217917.831977851,28993.2270256323,0.133046601842933,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3058","Guanosine","Smp","32ppt-1C","13C-Sulfoacetic Acid.Norm.Area",237703.375539052,49608.8391740793,0.208700608738008,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3059","Guanosine","Smp","32ppt-1C","13C-Sulfolactic Acid.Norm.Area",300542.385331464,34847.7337493918,0.115949481504776,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3060","Guanosine","Smp","32ppt-1C","13C Acetyl CoA.Norm.Area",234858.979194154,47097.8897069218,0.200536891834085,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3061","Guanosine","Smp","32ppt-1C","15N AMP.Norm.Area",212490.740632306,46292.4033736191,0.217856096862703,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3062","Guanosine","Smp","32ppt-1C","15N GMP.Norm.Area",229353.972924516,52338.1843940356,0.228198289860281,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3063","Guanosine","Smp","32ppt-1C","D-Methionine.Norm.Area",236828.05615048,74403.8845657113,0.31416837082189,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3064","Guanosine","Smp","32ppt-1C","d3-Cysteic Acid.Norm.Area",220739.236512679,45359.6549020941,0.205489769823901,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3065","Guanosine","Smp","32ppt-1C","d4 Succinic Acid.Norm.Area",242565.635646747,60599.4120734167,0.249826864023182,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3066","Guanosine","Smp","32ppt-1C","d4 Taurine.Norm.Area",270056.262883959,65891.7242120364,0.243992579577203,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3067","Guanosine","Smp","32ppt-1C","Heavy Alanine.Norm.Area",238980.001808917,45175.7374724817,0.189035639511808,"inj.vol.Norm.Area","inj.vol.Norm.Area"
"3068","Guanosine","Smp","32ppt-1C","Heavy Histidine.Norm.Area",181349.813647213,32169.1001046462,0.177387003921746,"inj.vol.Norm.Area","inj.vol.Norm.Area"
